time,.header,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter
2022/02/08/16:19:08.081882,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:09.080305,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:10.106084,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:11.088713,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:12.089437,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:13.086905,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:14.104449,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:15.098633,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:16.086771,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:17.103748,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:18.089294,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:19.098005,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:20.103622,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:21.084340,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:22.088415,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:23.105179,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:24.088513,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:25.098558,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:26.104914,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:27.087866,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:28.087344,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:29.087296,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:30.091712,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:31.082211,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:32.080895,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:33.087274,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:34.088200,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:35.088516,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:36.088189,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:37.086731,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:38.087996,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:39.088371,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:40.087009,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:41.084041,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:42.089714,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:43.088419,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:44.082050,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:45.086919,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:46.106009,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:47.089547,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:48.104434,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:49.081562,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:50.100305,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:51.105515,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:52.085412,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:53.087102,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:54.089416,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:55.093827,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:56.081922,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:57.099285,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:58.089668,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:19:59.088758,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:00.111225,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:01.087278,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:02.088028,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:03.083273,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:04.087503,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:05.104237,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:06.106117,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:07.088884,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:08.104542,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:09.104848,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:10.105995,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:11.087677,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:12.086270,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:13.097641,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:14.088134,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:15.089372,$GPGGA,42.3405283333333,-71.09801,6.8,327173.60237378,4689717.52978254,19,T
2022/02/08/16:20:16.104371,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:17.105699,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:18.089744,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:19.088513,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:20.087087,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:21.081111,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:22.088782,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:23.088652,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:24.088910,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:25.087691,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:26.088866,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:27.088488,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:28.088145,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:29.086946,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:30.089665,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:31.082700,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:32.086832,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:33.079985,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:34.086920,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:35.087743,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:36.104504,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:37.087190,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:38.104445,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:39.088167,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:40.103743,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:41.104138,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:42.091195,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:43.083157,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:44.081392,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:45.090832,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:46.089095,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:47.105382,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:48.088333,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:49.088401,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:50.104944,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:51.082593,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:52.086809,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:53.087158,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:54.090076,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:55.099221,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:56.105119,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:57.088038,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:58.106297,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:20:59.106461,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:00.106092,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:01.082037,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:02.082475,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:03.105821,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:04.087015,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:05.088384,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:06.107040,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:07.089288,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:08.098485,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:09.081059,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:10.088374,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:11.088833,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:12.090029,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:13.087053,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:14.086456,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:15.088201,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:16.087782,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:17.087131,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:18.090712,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:19.080400,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:20.092183,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:21.087266,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:22.088732,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:23.089088,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:24.088530,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:25.080369,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:26.104881,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:27.085470,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:28.086995,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:29.103795,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:30.089384,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:31.105795,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:32.097864,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:33.087228,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:34.088296,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:35.087870,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:36.088066,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:37.087221,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:38.105410,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:39.088835,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:40.087062,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:41.104668,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:42.090644,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:43.088807,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:44.081361,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:45.087179,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:46.106010,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:47.105871,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:48.088946,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:49.098898,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:50.105524,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:51.104900,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:52.088290,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:53.088234,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:54.107744,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:55.089481,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
2022/02/08/16:21:56.089093,$GPGGA,42.3405266666667,-71.09801,6.8,327173.59780733,4689717.34471172,19,T
